time_s,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_11,sig_12,sig_13,sig_17,sig_19,sig_20,sig_21,sig_22,sig_23,sig_24,sig_25,sig_26,sig_27,sig_28,sig_51,sig_52,sig_53,sig_57,sig_58,sig_59,sig_60,sig_61,sig_62,sig_63,sig_64,sig_65,sig_66,sig_68,sig_70,sig_71,sig_72,sig_73,sig_74,sig_75,sig_76,sig_119,sig_120,sig_121,sig_125,sig_126,sig_127,sig_131,sig_134
1640.217,-655.0,483.0,1986.0,-215.0,1443.0,395.0,79.0,1218.0,331.0,203,-591,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-111.0,1403.0,297.0,-1112,105,298,575,-351,346,-792,-89,-587,-138,-818,371,130,558,0,-722,8,597,17,489,636,6,-35,23,-298,346,-802,72,102
1640.25,-1190.0,-467.0,1990.0,-552.0,1151.0,-137.0,291.0,1291.0,360.0,175,-658,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-140.0,1313.0,259.0,-1251,129,421,579,-368,316,-798,-68,-579,-153,-897,292,165,1145,-2,-712,-55,582,-30,478,657,6,-35,23,-322,330,-776,87,102
1640.284,213.0,1192.0,75.0,-553.0,962.0,-119.0,410.0,1144.0,430.0,173,-719,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-119.0,1196.0,267.0,-1358,315,328,583,-366,287,-801,-50,-576,-158,-999,206,317,1644,9,-696,-126,571,-86,469,668,6,-36,23,-191,448,-841,-152,102
1640.317,363.0,172.0,-454.0,-538.0,918.0,190.0,518.0,1038.0,417.0,166,-589,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,25.0,1478.0,370.0,-1215,292,315,591,-358,267,-800,-25,-577,-160,-1037,142,507,2038,50,-679,-185,569,-150,461,664,6,-36,24,-307,332,-769,-155,102
1640.35,-943.0,2011.0,911.0,-350.0,1047.0,130.0,709.0,1202.0,378.0,227,-597,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,14.0,1515.0,122.0,-805,92,457,607,-347,253,-800,0,-578,-159,-887,113,575,2214,113,-660,-223,571,-209,457,649,6,-37,24,-249,418,-764,-99,103
1640.384,-481.0,2012.0,-252.0,-441.0,1051.0,67.0,659.0,1347.0,342.0,210,-423,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-138.0,1496.0,70.0,-790,-56,520,610,-338,249,-795,15,-585,-160,-917,89,637,2131,175,-634,-251,574,-258,458,628,5,-37,24,-315,397,-763,-59,103
1640.417,675.0,-33.0,-1746.0,-285.0,954.0,36.0,502.0,1441.0,363.0,164,-386,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-342.0,1357.0,-3.0,-1144,-123,350,604,-334,255,-784,33,-596,-169,-1505,186,727,1742,239,-610,-263,579,-297,461,603,5,-37,25,-255,384,-830,-203,102
1640.45,-73.0,1343.0,35.0,-166.0,831.0,4.0,326.0,1328.0,405.0,140,-315,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-262.0,1103.0,50.0,-1344,-506,405,601,-327,252,-778,56,-601,-174,-1592,256,628,870,299,-579,-271,587,-323,459,584,5,-37,25,-261,359,-772,-246,102
1640.484,326.0,1707.0,184.0,-289.0,660.0,11.0,276.0,1074.0,430.0,171,-258,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-84.0,958.0,174.0,-1160,-443,615,607,-308,261,-778,59,-606,-157,-1243,112,411,388,340,-560,-268,597,-329,464,565,4,-38,26,-357,437,-821,-299,102
1640.517,119.0,969.0,-330.0,-314.0,656.0,69.0,416.0,935.0,391.0,201,-219,809.0,-28.0,-322.0,-992.0,-364.0,1038.0,-10.0,926.0,113.0,-935,18,498,616,-279,279,-781,47,-609,-128,-895,126,435,311,358,-559,-251,609,-317,481,545,4,-40,27,-256,292,-842,-330,104
1640.55,10.0,1335.0,-49.0,-252.0,770.0,62.0,445.0,855.0,412.0,220,-169,639.0,923.0,321.0,-992.0,-364.0,1038.0,-67.0,884.0,138.0,-755,244,282,627,-241,292,-783,35,-612,-105,-679,271,561,248,375,-566,-228,621,-296,498,528,2,-41,28,-315,445,-921,-669,104
1640.584,-66.0,1164.0,-28.0,-164.0,897.0,-9.0,484.0,871.0,496.0,205,-196,197.0,970.0,91.0,-992.0,-364.0,1038.0,-64.0,924.0,222.0,-650,296,121,633,-209,299,-784,24,-614,-87,-531,377,596,-14,383,-571,-208,633,-273,508,517,-1,-47,32,-564,-26,-888,-897,111
1640.617,-407.0,1007.0,-95.0,-274.0,993.0,103.0,381.0,790.0,618.0,192,-263,209.0,889.0,268.0,-992.0,-364.0,1038.0,-14.0,909.0,282.0,-589,338,109,643,-176,301,-788,9,-611,-74,-433,415,535,-223,392,-580,-192,644,-251,512,510,-6,-58,37,-688,618,-1012,-461,127
1640.65,-198.0,951.0,-4.0,-244.0,911.0,144.0,332.0,724.0,643.0,224,-324,-4.0,1065.0,354.0,-992.0,-364.0,1038.0,125.0,1013.0,293.0,-567,453,99,649,-164,290,-791,-6,-608,-68,-391,428,442,-245,394,-574,-187,652,-234,512,508,-9,-67,40,-1036,2480,-1723,901,140
1640.684,42.0,1020.0,179.0,-338.0,1046.0,319.0,395.0,588.0,627.0,217,-351,-191.0,1104.0,316.0,-992.0,-364.0,1038.0,82.0,1075.0,486.0,-663,430,125,650,-173,268,-795,-12,-602,-74,-488,462,377,-66,397,-558,-191,652,-233,506,514,-16,-79,42,-1197,493,-1691,2944,149
1640.717,-32.0,962.0,129.0,-372.0,1076.0,65.0,555.0,407.0,564.0,113,-372,-267.0,1040.0,308.0,-992.0,-364.0,1038.0,-80.0,1021.0,637.0,-768,339,149,653,-185,243,-797,-9,-598,-89,-626,413,401,56,401,-537,-205,646,-247,494,528,-32,-85,51,-669,-1157,-974,3147,145
1640.75,19.0,1038.0,27.0,-756.0,1175.0,45.0,541.0,217.0,757.0,27,-415,-311.0,1122.0,770.0,-992.0,-364.0,1038.0,-211.0,978.0,742.0,-856,242,206,650,-203,215,-798,1,-593,-107,-734,349,430,95,402,-507,-229,635,-268,477,545,-36,-83,51,-327,-160,-780,1949,128
1640.784,-199.0,1174.0,262.0,-527.0,1250.0,-114.0,262.0,85.0,830.0,-128,-695,-157.0,1777.0,131.0,-992.0,-364.0,1038.0,-251.0,1017.0,831.0,-934,228,268,656,-217,184,-799,11,-587,-126,-837,417,523,121,406,-474,-254,624,-287,461,563,-24,-81,35,-678,90,-647,1716,110
1640.817,-224.0,1128.0,451.0,-519.0,938.0,-244.0,58.0,-71.0,885.0,-308,-729,562.0,1400.0,436.0,-992.0,-364.0,1038.0,-327.0,1117.0,877.0,-1019,72,350,654,-234,155,-799,24,-582,-151,-946,380,550,-91,408,-443,-276,613,-299,446,580,-17,-75,24,-988,527,-442,2069,84
1640.85,-500.0,1085.0,565.0,-605.0,636.0,-187.0,101.0,-78.0,919.0,-89,-707,1285.0,838.0,-343.0,-992.0,-364.0,1038.0,-451.0,853.0,557.0,-1131,-151,423,646,-251,130,-796,28,-579,-170,-1125,416,517,-316,408,-420,-293,598,-300,439,600,-18,-69,22,-1059,697,-337,2593,48
1640.884,-575.0,925.0,695.0,-372.0,1026.0,-31.0,99.0,33.0,919.0,119,-632,1449.0,434.0,-837.0,-992.0,-364.0,1038.0,-290.0,869.0,285.0,-1196,112,329,641,-262,111,-793,26,-580,-183,-1140,458,349,-369,398,-411,-305,577,-294,439,623,-25,-59,22,-1149,753,-31,3055,28
1640.917,-460.0,1232.0,1431.0,-379.0,903.0,-138.0,217.0,323.0,853.0,4,43,505.0,571.0,-118.0,-992.0,-364.0,1038.0,-425.0,764.0,257.0,-1273,296,200,635,-271,95,-788,29,-582,-200,-1195,551,357,-205,391,-412,-316,552,-287,443,646,-35,-50,23,-1058,773,-63,3443,21
1640.95,-503.0,1561.0,898.0,-491.0,826.0,96.0,357.0,509.0,716.0,97,-689,648.0,270.0,47.0,-992.0,-364.0,1038.0,-304.0,637.0,27.0,-1098,234,213,638,-281,80,-780,38,-585,-220,-1010,770,400,-113,390,-422,-326,518,-281,447,673,-45,-42,24,-1117,1210,148,2827,14
1640.984,-395.0,1696.0,-190.0,-616.0,721.0,107.0,339.0,564.0,563.0,62,-364,952.0,300.0,61.0,-992.0,-364.0,1038.0,-470.0,952.0,-112.0,-1085,354,197,638,-296,57,-770,47,-585,-250,-942,891,271,61,379,-431,-352,470,-281,444,709,-57,-36,26,-644,1295,-58,2758,9
1641.017,910.0,1511.0,-563.0,-480.0,716.0,-9.0,56.0,918.0,838.0,99,-414,869.0,343.0,-143.0,-992.0,-364.0,1038.0,-614.0,1228.0,-38.0,-1296,443,68,637,-324,27,-751,72,-584,-300,-1158,912,193,403,364,-430,-378,410,-294,427,751,-64,-33,25,436,2433,-47,1453,6
1641.05,774.0,1400.0,-164.0,-614.0,951.0,-47.0,133.0,816.0,1638.0,196,-405,907.0,411.0,-311.0,-992.0,-364.0,1038.0,-789.0,1486.0,891.0,-1369,215,50,628,-361,-10,-722,108,-579,-362,-1274,941,277,392,360,-418,-418,341,-310,395,795,-61,-32,26,553,4274,1313,-2594,5
1641.084,603.0,1325.0,-188.0,-847.0,984.0,11.0,-82.0,-79.0,1451.0,135,-470,698.0,453.0,-711.0,-992.0,-364.0,1038.0,-382.0,1121.0,1109.0,-1391,103,122,618,-399,-58,-689,144,-568,-427,-1369,834,284,128,358,-399,-459,267,-320,357,836,-58,-31,25,400,1079,376,-2196,6
1641.117,608.0,1036.0,-183.0,-564.0,802.0,114.0,-258.0,-470.0,1100.0,-154,-563,540.0,606.0,-223.0,-992.0,-364.0,1038.0,-61.0,932.0,760.0,-1214,25,207,609,-437,-103,-656,170,-556,-482,-1252,687,356,-157,357,-385,-505,196,-318,326,868,-57,-30,25,450,-894,-1061,-44,6
1641.15,737.0,1053.0,-226.0,-493.0,855.0,111.0,53.0,-581.0,777.0,-191,-522,804.0,620.0,-521.0,-992.0,-364.0,1038.0,61.0,751.0,760.0,-979,86,154,592,-469,-140,-621,186,-547,-530,-1057,643,387,-489,341,-395,-546,127,-305,307,892,-57,-30,25,16,623,-786,-175,6
1641.184,516.0,1037.0,-293.0,-391.0,831.0,242.0,259.0,-628.0,652.0,-160,-447,229.0,1239.0,-203.0,-992.0,-364.0,1038.0,-60.0,618.0,654.0,-863,149,43,568,-500,-168,-582,198,-539,-575,-955,689,382,-839,309,-407,-583,57,-283,293,911,-57,-30,25,-350,303,-856,80,6
1641.217,363.0,1085.0,-381.0,-469.0,802.0,156.0,-80.0,-518.0,678.0,-191,-438,127.0,1319.0,154.0,-992.0,-364.0,1038.0,-61.0,651.0,746.0,-819,141,-3,542,-533,-202,-542,206,-532,-618,-910,722,397,-1210,259,-422,-632,-11,-254,278,926,-57,-30,25,-319,341,-825,-132,6
1641.25,-66.0,1006.0,-625.0,-629.0,851.0,143.0,226.0,-489.0,663.0,-262,-401,694.0,1033.0,410.0,-992.0,-364.0,1038.0,-90.0,698.0,481.0,-801,145,0,515,-569,-226,-501,207,-530,-652,-899,770,554,-1691,187,-427,-683,-76,-215,263,937,-57,-30,25,-256,454,-802,-211,6
1641.284,-194.0,878.0,-522.0,-399.0,981.0,-162.0,176.0,-162.0,957.0,-62,-396,937.0,347.0,-1132.0,-992.0,-364.0,1038.0,-359.0,950.0,407.0,-831,213,13,487,-608,-236,-462,202,-537,-676,-842,700,585,-2307,87,-430,-730,-131,-167,260,942,-57,-30,26,-315,288,-838,-122,6
1641.317,-84.0,989.0,-284.0,-331.0,1016.0,-34.0,116.0,-75.0,990.0,86,-519,-201.0,1458.0,-557.0,-992.0,-364.0,1038.0,-279.0,889.0,580.0,-821,294,-25,458,-647,-231,-426,196,-550,-691,-787,624,609,-2661,-30,-442,-757,-176,-115,279,937,-57,-30,26,-351,429,-762,-254,6
1641.35,-883.0,1024.0,-114.0,-307.0,877.0,12.0,231.0,-209.0,996.0,-29,-462,677.0,771.0,2.0,-992.0,-364.0,1038.0,-250.0,920.0,515.0,-896,386,-60,433,-685,-220,-391,192,-566,-700,-662,594,507,-2829,-157,-461,-753,-214,-66,317,922,-57,-30,26,-342,346,-796,-60,6
1641.384,-1051.0,920.0,842.0,-429.0,863.0,-102.0,80.0,-244.0,916.0,14,-526,292.0,836.0,49.0,-992.0,-364.0,1038.0,-186.0,923.0,516.0,-953,583,106,412,-718,-204,-360,188,-579,-707,-473,676,348,-2457,-286,-485,-721,-250,-24,351,902,-57,-30,26,-333,376,-786,59,6
1641.417,-926.0,814.0,104.0,-530.0,995.0,-10.0,197.0,-262.0,929.0,77,-419,366.0,1065.0,17.0,-992.0,-364.0,1038.0,-121.0,1040.0,407.0,-901,675,276,389,-750,-196,-332,181,-585,-717,-261,598,443,-1823,-395,-471,-697,-283,16,362,888,-57,-30,26,-316,373,-792,67,7
1641.45,988.0,517.0,-11.0,-356.0,1013.0,19.0,243.0,-245.0,891.0,146,-432,111.0,1006.0,-16.0,-992.0,-364.0,1038.0,-47.0,1053.0,484.0,-914,709,377,363,-780,-193,-308,177,-587,-727,-92,244,511,-1215,-498,-441,-672,-302,52,355,883,-57,-30,26,-299,365,-800,52,7
1641.484,262.0,1631.0,441.0,-291.0,1013.0,1.0,261.0,-373.0,898.0,63,-372,516.0,854.0,73.0,-992.0,-364.0,1038.0,-108.0,1110.0,424.0,-966,768,477,349,-800,-201,-294,178,-584,-736,91,55,514,-524,-554,-409,-668,-310,77,345,882,-57,-30,26,-310,370,-796,28,7
1641.517,-32.0,980.0,-303.0,-290.0,971.0,6.0,313.0,-279.0,999.0,82,-370,319.0,938.0,190.0,-992.0,-364.0,1038.0,-210.0,1134.0,470.0,-867,797,552,349,-812,-222,-284,184,-574,-746,135,169,599,296,-568,-386,-682,-311,82,337,885,-57,-30,26,-327,364,-792,20,7
1641.55,27.0,1094.0,52.0,-330.0,911.0,-22.0,182.0,-253.0,1049.0,59,-311,363.0,862.0,191.0,-992.0,-364.0,1038.0,-213.0,1078.0,571.0,-724,438,489,348,-822,-245,-275,190,-563,-756,68,366,739,760,-566,-386,-702,-309,74,327,890,-57,-30,26,-330,364,-791,76,7
1641.584,-199.0,1061.0,-164.0,-334.0,929.0,-23.0,153.0,-303.0,1008.0,57,-290,263.0,966.0,73.0,-992.0,-364.0,1038.0,-193.0,1013.0,521.0,-761,286,322,345,-828,-267,-267,201,-551,-765,-226,465,770,811,-553,-380,-728,-305,61,312,898,-57,-30,26,-318,367,-794,94,7
1641.617,-412.0,1021.0,-89.0,-327.0,962.0,-48.0,44.0,-243.0,1057.0,73,-275,325.0,920.0,-10.0,-992.0,-364.0,1038.0,-309.0,960.0,635.0,-728,16,391,348,-827,-289,-269,211,-539,-770,-391,756,734,710,-542,-378,-754,-306,49,295,904,-57,-30,26,-303,363,-803,58,7
1641.65,88.0,1065.0,14.0,-318.0,936.0,-71.0,5.0,-236.0,1010.0,90,-253,284.0,948.0,-13.0,-992.0,-364.0,1038.0,-214.0,1025.0,579.0,-718,-30,432,361,-824,-310,-281,226,-520,-774,-530,565,397,778,-532,-335,-786,-315,37,270,909,-57,-30,26,-304,368,-805,54,7
1641.684,65.0,1085.0,15.0,-346.0,898.0,-52.0,156.0,-232.0,1050.0,132,-271,221.0,922.0,102.0,-992.0,-364.0,1038.0,-150.0,961.0,479.0,-985,-236,433,395,-808,-346,-303,251,-497,-773,-784,593,1147,686,-523,-287,-821,-316,27,250,915,-57,-30,26,-298,357,-796,61,8
1641.717,90.0,1025.0,82.0,-350.0,931.0,-24.0,96.0,-196.0,947.0,186,-259,300.0,944.0,111.0,-992.0,-364.0,1038.0,-73.0,959.0,445.0,-1232,15,755,439,-781,-371,-337,263,-477,-768,-543,728,1870,-310,-524,-256,-831,-315,35,236,919,-57,-30,26,-318,386,-800,92,8
1641.75,-86.0,1034.0,-1.0,-297.0,966.0,-45.0,189.0,-214.0,915.0,202,-283,289.0,912.0,65.0,-992.0,-364.0,1038.0,-38.0,964.0,405.0,-1278,732,835,463,-765,-384,-368,250,-477,-758,286,312,1143,-660,-548,-217,-825,-315,55,228,920,-57,-30,26,-302,346,-810,73,8
1641.784,-131.0,1027.0,-98.0,-301.0,999.0,-98.0,238.0,-217.0,879.0,177,-292,249.0,958.0,79.0,-992.0,-364.0,1038.0,14.0,933.0,493.0,-699,952,534,485,-750,-384,-392,235,-478,-750,544,205,883,-175,-559,-221,-812,-319,62,244,914,-57,-30,25,-296,359,-806,31,8
1641.817,-163.0,992.0,-115.0,-323.0,927.0,-108.0,237.0,-208.0,885.0,171,-262,288.0,900.0,54.0,-992.0,-364.0,1038.0,-27.0,870.0,396.0,-752,825,298,498,-738,-383,-398,236,-476,-748,663,103,562,179,-564,-249,-800,-336,61,265,902,-57,-30,25,-308,362,-831,-82,9
1641.85,-119.0,978.0,1.0,-338.0,940.0,-92.0,78.0,-160.0,990.0,221,-280,278.0,930.0,96.0,-992.0,-364.0,1038.0,-161.0,952.0,525.0,-464,817,164,504,-734,-387,-395,238,-470,-753,694,355,519,605,-560,-258,-803,-358,57,263,894,-58,-31,26,-252,135,-922,-361,8
1641.884,107.0,1036.0,143.0,-385.0,961.0,-43.0,42.0,-194.0,937.0,260,-297,291.0,903.0,68.0,-992.0,-364.0,1038.0,-137.0,927.0,616.0,-437,648,240,511,-717,-408,-386,244,-460,-762,581,88,431,828,-543,-250,-818,-374,52,260,889,-59,-31,26,-339,248,-945,-392,8
1641.917,-39.0,1039.0,-96.0,-396.0,1012.0,2.0,101.0,-232.0,1028.0,258,-275,244.0,961.0,50.0,-992.0,-364.0,1038.0,-142.0,1031.0,600.0,-394,771,245,519,-704,-427,-372,253,-452,-771,561,560,487,1064,-520,-263,-835,-398,36,264,878,-60,-34,27,-352,399,-780,-318,8
1641.95,-124.0,1127.0,-64.0,-420.0,1013.0,9.0,53.0,-206.0,1105.0,245,-308,224.0,962.0,88.0,-992.0,-364.0,1038.0,-195.0,1048.0,603.0,-534,461,249,537,-681,-451,-355,272,-442,-778,302,524,1034,779,-494,-263,-857,-409,28,259,875,-62,-40,28,-481,434,-854,-316,8
1641.984,-59.0,1010.0,34.0,-522.0,1149.0,95.0,-68.0,-196.0,976.0,173,-346,353.0,1018.0,98.0,-992.0,-364.0,1038.0,-177.0,980.0,704.0,-743,435,479,551,-671,-462,-349,284,-436,-780,236,538,883,359,-489,-266,-864,-422,22,268,866,-63,-46,28,-617,859,-949,38,7
1642.017,-21.0,977.0,0.0,-296.0,1028.0,-121.0,17.0,-310.0,830.0,-5,-438,232.0,1055.0,18.0,-992.0,-364.0,1038.0,-127.0,958.0,778.0,-653,590,434,560,-666,-462,-335,296,-433,-783,346,614,840,425,-494,-271,-864,-445,16,276,852,-62,-54,26,-465,957,-831,685,7
1642.05,-48.0,1041.0,-37.0,-420.0,1048.0,-184.0,57.0,-310.0,941.0,24,-426,130.0,1081.0,129.0,-992.0,-364.0,1038.0,-199.0,913.0,583.0,-671,574,403,572,-661,-467,-315,311,-429,-787,369,463,770,489,-496,-272,-867,-471,11,286,834,-60,-59,22,-620,471,-1022,1125,7
1642.084,-77.0,1097.0,38.0,-595.0,1000.0,-57.0,-6.0,-82.0,1347.0,174,-464,-55.0,1059.0,193.0,-992.0,-364.0,1038.0,-434.0,1111.0,512.0,-711,567,312,580,-658,-471,-287,328,-425,-794,381,574,808,534,-500,-279,-869,-501,5,295,814,-58,-61,18,-516,85,-897,1079,6
1642.117,-102.0,1069.0,-13.0,-582.0,662.0,99.0,-209.0,14.0,1242.0,133,-460,83.0,1085.0,165.0,-992.0,-364.0,1038.0,-510.0,1068.0,393.0,-835,491,208,589,-659,-476,-257,345,-420,-799,371,487,762,449,-502,-280,-871,-528,2,304,793,-58,-61,16,-307,96,-607,1035,6
1642.15,40.0,1149.0,30.0,-435.0,682.0,32.0,-88.0,213.0,1237.0,-24,-539,415.0,1107.0,81.0,-992.0,-364.0,1038.0,-294.0,1023.0,430.0,-873,581,188,594,-663,-476,-224,363,-415,-804,461,480,692,449,-509,-280,-874,-557,-3,312,770,-58,-59,13,-307,238,-668,1040,5
1642.184,-137.0,1116.0,58.0,-552.0,806.0,33.0,-15.0,60.0,1107.0,-67,-514,575.0,841.0,69.0,-992.0,-364.0,1038.0,-290.0,853.0,644.0,-930,532,269,590,-666,-482,-192,380,-408,-808,383,623,846,509,-512,-274,-882,-576,-5,313,755,-60,-56,12,-90,371,-611,682,3
1642.217,-259.0,1285.0,252.0,-590.0,826.0,60.0,-128.0,-83.0,956.0,-124,-521,956.0,665.0,-317.0,-992.0,-364.0,1038.0,-387.0,690.0,711.0,-958,531,322,596,-671,-485,-165,394,-403,-809,374,394,864,421,-516,-263,-893,-589,-4,312,746,-61,-54,12,-110,431,-577,409,2
1642.25,-381.0,1225.0,601.0,-555.0,927.0,88.0,-177.0,-132.0,923.0,-158,-501,729.0,780.0,-442.0,-992.0,-364.0,1038.0,-333.0,682.0,665.0,-845,631,370,601,-677,-482,-138,406,-399,-811,423,425,867,488,-517,-260,-898,-601,-5,311,737,-60,-55,12,-149,388,-586,415,3
1642.284,-302.0,1122.0,719.0,-539.0,984.0,97.0,-173.0,-95.0,946.0,-95,-518,635.0,626.0,-341.0,-992.0,-364.0,1038.0,-332.0,797.0,723.0,-804,615,409,604,-686,-485,-114,413,-393,-814,366,296,970,488,-516,-247,-913,-604,2,299,739,-64,-50,13,-121,557,-579,319,1
1642.317,-25.0,987.0,172.0,-516.0,965.0,57.0,-106.0,-36.0,984.0,-35,-493,646.0,601.0,-242.0,-992.0,-364.0,1038.0,-302.0,847.0,793.0,-765,631,485,603,-692,-494,-95,414,-388,-818,365,366,828,623,-513,-232,-926,-611,1,291,736,-67,-45,15,-93,653,-557,268,-2
1642.35,147.0,1008.0,-267.0,-478.0,896.0,87.0,-153.0,-41.0,1018.0,-28,-490,485.0,603.0,-461.0,-992.0,-364.0,1038.0,-449.0,841.0,764.0,-773,572,361,598,-699,-500,-76,416,-384,-821,385,515,942,592,-506,-209,-942,-620,3,280,733,-71,-43,17,-129,791,-618,366,-1
1642.384,269.0,1267.0,-16.0,-438.0,824.0,81.0,-116.0,75.0,1060.0,-58,-430,489.0,594.0,-444.0,-992.0,-364.0,1038.0,-523.0,677.0,593.0,-774,532,283,586,-713,-511,-56,418,-380,-823,314,412,793,559,-500,-193,-956,-629,2,273,727,-77,-38,19,-264,953,-688,353,-2
1642.417,90.0,1321.0,-397.0,-476.0,827.0,99.0,-148.0,153.0,1045.0,-78,-420,548.0,623.0,-330.0,-992.0,-364.0,1038.0,-392.0,646.0,655.0,-769,486,178,579,-722,-518,-39,422,-379,-823,332,464,835,414,-497,-178,-969,-637,0,270,722,-79,-35,19,-247,770,-544,285,-2
1642.45,228.0,1265.0,-166.0,-481.0,857.0,100.0,-170.0,110.0,951.0,-58,-436,538.0,686.0,-339.0,-992.0,-364.0,1038.0,-426.0,541.0,639.0,-782,515,172,576,-739,-519,-22,427,-377,-821,341,490,689,281,-500,-168,-978,-645,-1,271,714,-80,-33,20,-295,789,-480,129,-1
1642.484,199.0,1253.0,-122.0,-509.0,869.0,141.0,-117.0,150.0,906.0,-25,-438,536.0,738.0,-325.0,-992.0,-364.0,1038.0,-450.0,555.0,693.0,-740,567,125,573,-749,-522,-4,435,-375,-819,367,450,741,275,-500,-155,-987,-653,-2,270,708,-83,-30,21,-162,558,-385,-132,-1
1642.517,28.0,1093.0,-123.0,-500.0,898.0,90.0,-114.0,185.0,908.0,-87,-409,500.0,805.0,-159.0,-992.0,-364.0,1038.0,-431.0,610.0,791.0,-718,435,157,579,-762,-521,7,445,-373,-814,281,309,1017,-72,-508,-152,-994,-648,3,269,712,-84,-30,21,-171,787,-389,-163,-1
1642.55,-118.0,1004.0,-90.0,-481.0,886.0,104.0,-102.0,-47.0,1001.0,-28,-449,508.0,833.0,-187.0,-992.0,-364.0,1038.0,-486.0,491.0,704.0,-776,575,308,584,-773,-511,11,451,-376,-810,322,272,816,-304,-529,-155,-990,-642,7,275,716,-85,-30,22,-114,485,-332,-585,-1
1642.584,-67.0,980.0,20.0,-508.0,870.0,107.0,-109.0,245.0,985.0,11,-414,441.0,851.0,-182.0,-992.0,-364.0,1038.0,-568.0,485.0,569.0,-767,645,331,593,-785,-504,14,454,-378,-807,359,392,907,-287,-548,-162,-989,-635,13,277,720,-86,-32,24,-293,683,-353,-787,-1
1642.617,-57.0,975.0,101.0,-537.0,875.0,91.0,-182.0,278.0,885.0,-12,-411,428.0,845.0,-152.0,-992.0,-364.0,1038.0,-452.0,512.0,815.0,-848,666,347,596,-800,-500,13,454,-380,-806,375,288,935,-237,-569,-152,-986,-626,24,272,731,-86,-34,26,-1114,2482,-924,295,-1
1642.65,-118.0,943.0,173.0,-489.0,845.0,89.0,-164.0,41.0,938.0,-74,-411,434.0,814.0,-154.0,-992.0,-364.0,1038.0,-447.0,474.0,847.0,-888,611,389,595,-809,-502,9,449,-382,-808,307,251,827,-218,-585,-142,-985,-612,32,268,744,-84,-34,23,-735,1161,-976,701,-1
1642.684,-80.0,933.0,257.0,-499.0,885.0,79.0,-169.0,2.0,1022.0,-90,-437,412.0,834.0,-78.0,-992.0,-364.0,1038.0,-508.0,434.0,879.0,-847,717,416,595,-818,-508,3,442,-381,-812,429,54,692,223,-588,-145,-989,-607,31,261,750,-83,-32,20,-215,128,-735,92,-1
1642.717,-22.0,912.0,335.0,-477.0,858.0,108.0,-209.0,55.0,1069.0,-64,-455,416.0,815.0,-126.0,-992.0,-364.0,1038.0,-511.0,469.0,911.0,-793,800,410,592,-819,-530,2,437,-371,-820,243,209,878,913,-571,-135,-1011,-588,35,230,775,-83,-31,19,-291,775,-875,-190,-1
1642.75,-115.0,916.0,271.0,-508.0,892.0,136.0,-338.0,47.0,1048.0,-27,-440,386.0,823.0,-27.0,-992.0,-364.0,1038.0,-654.0,465.0,774.0,-792,608,390,591,-807,-561,-7,429,-359,-829,263,263,1284,822,-546,-84,-1037,-563,45,189,803,-83,-31,20,-141,119,-862,-199,-1
1642.784,-148.0,958.0,286.0,-518.0,868.0,130.0,-326.0,161.0,964.0,6,-427,458.0,802.0,-103.0,-992.0,-364.0,1038.0,-683.0,421.0,601.0,-907,360,506,581,-798,-591,-23,418,-354,-836,158,304,1336,285,-543,-40,-1054,-536,50,166,826,-83,-31,20,-301,383,-767,-102,-1
1642.817,-107.0,935.0,277.0,-532.0,819.0,127.0,-231.0,244.0,879.0,-50,-423,387.0,957.0,45.0,-992.0,-364.0,1038.0,-551.0,414.0,691.0,-895,296,504,576,-808,-600,-44,408,-361,-838,-27,382,1190,-55,-549,-52,-1058,-512,44,171,840,-83,-31,20,-292,517,-769,-81,-1
1642.85,-152.0,906.0,302.0,-545.0,795.0,77.0,-221.0,142.0,859.0,-68,-411,471.0,875.0,-149.0,-992.0,-364.0,1038.0,-544.0,363.0,697.0,-797,419,417,563,-828,-591,-61,396,-375,-836,125,256,1077,-387,-561,-67,-1052,-488,44,178,854,-83,-31,20,-272,319,-791,-124,-1
1642.884,-98.0,905.0,209.0,-569.0,942.0,28.0,-232.0,165.0,887.0,-21,-419,-240.0,1207.0,-130.0,-992.0,-364.0,1038.0,-557.0,388.0,700.0,-637,588,506,543,-855,-584,-69,381,-387,-837,191,230,943,-380,-580,-90,-1046,-463,48,181,866,-83,-31,21,-311,467,-767,-66,-1
1642.917,-113.0,930.0,297.0,-591.0,919.0,-9.0,-271.0,189.0,860.0,-12,-439,-113.0,1380.0,-27.0,-992.0,-364.0,1038.0,-566.0,409.0,692.0,-548,592,540,516,-880,-574,-78,362,-402,-837,247,98,908,-375,-597,-102,-1037,-435,56,176,881,-83,-31,21,-305,366,-823,-77,-1
